ID;Num_Doc;Statement;Type
483:34;Jupyter_Lab_4273;Some of the jupyter docs for [the architecture](https://jupyter.readthedocs.io/en/latest/architecture/how_jupyter_ipython_work.html) were really helpful for understanding where the limitation lies;Claim
483:35;Jupyter_Lab_4273;I worked on this and many other things in #4724, but that turned into a much more ambitious project that should be postponed until after 1.0. I still plan to look again at this specific issue to investigate solving just it (https://github.com/jupyterlab/jupyterlab/issues/4748 is the 1.0 issue for this, though perhaps this should be the 1.0 issue and that should be closed as a duplicate);Claim
484:2;Jupyter_Lab_4603;I'd like to take this opportunity to get more familiar with the codebase if nobody is assigned to the issue yet.;Claim
484:3;Jupyter_Lab_4603;Please, go for it. No one is working on this right now that we know of.;Non-Argument
484:6;Jupyter_Lab_4603;I think the proper behavior would allow dragging a non-active cell by simply dragging, without having to click to make it active first.;Claim
484:7;Jupyter_Lab_4603;"Clicking and dragging a non-active cell only selects it, but does not allow the dragNotice that the first time I try to drag the non-active cell, it becomes active but doesn't drag. I have to try dragging it a second time (after it has become active) to have the drag recognized.![debug](https://user-images.githubusercontent.com/192614/40219121-f7654d34-5a28-11e8-9909-5b80c35931c6.gif)";Premise
484:8;Jupyter_Lab_4603;It's a bit tricky;Claim
484:9;Jupyter_Lab_4603;because of supporting drag and drop.;Premise
484:10;Jupyter_Lab_4603;The event and mouse handling for the notebook is here: https://github.com/jupyterlab/jupyterlab/blob/077a1df13a1d69da88380184e6e040140d34c7e9/packages/notebook/src/widget.ts#L1114;Premise
484:11;Jupyter_Lab_4603;Seems like it's not possible to assign myself to the issue;Claim
484:12;Jupyter_Lab_4603;so I just left a comment to note that I'm working on it right now.;Premise
485:2;Jupyter_Lab_4609;"Hi,I would like to help with this, but I'm not sure which CSS file should be edited. Is it [this one]";Claim
485:3;Jupyter_Lab_4609;That looks like the right one to me. Does it work?;Claim
485:4;Jupyter_Lab_4609;Do you see why the font size is smaller? Is it that there is some `<code>` css accidentally overriding things?;Non-Argument
485:8;Jupyter_Lab_4609;"So one way to do it is to override font-size for code in the headings with a more specific selector: `.jp-RenderedHTMLCommon h1 code  { font-size: unset; }`? Similarly for h2, h3, etc.";Claim
485:9;Jupyter_Lab_4609;"I agree that is probably the easiest way.";Claim
485:10;Jupyter_Lab_4609;"Font size of codeblocks of jupyterlab is inconsistent with jupyter notebook.In jupyter notebook the font size of codeblock matched the title size, however jupyterlab does not.";Claim
485:11;Jupyter_Lab_4609;"Here's the following markdown rendered in both jupyterlab and jupyter notebook.```markdown# Hello `Codeblock`!## Hello `Codeblock`!### Hello `Codeblock`!#### Hello `Codeblock`!##### Hello `Codeblock`!```<img width=""720"" alt=""jupyterlab_codeblock"" src=""https://user-images.githubusercontent.com/4233072/40281513-f5b45c6a-5c9d-11e8-879c-4ab7f7e7ded2.png""><img width=""403"" alt=""jupyter_notebook_codeblock"" src=""https://user-images.githubusercontent.com/4233072/40281514-f5df957e-5c9d-11e8-8ff1-716718ac0c75.png"">";Premise
485:12;Jupyter_Lab_4609;I'm not that far yet. Right now I'm trying to figure out how the markdown is rendered. DevTools in Chrome are not useful,;Claim
485:13;Jupyter_Lab_4609;because render output is not just simple html element.;Premise
485:14;Jupyter_Lab_4609;Great question - it can be a bit tricky. The markdown cells render their content here;Claim
485:17;Jupyter_Lab_4609;Basically, it constructs a markdown mime message (just like if it was a markdown display type in an output), and then asks the markdown renderer to render it.;Premise
485:19;Jupyter_Lab_4609;However, I wonder if the real problem is that some *other* package's css styling is being misapplied here.;Premise
485:20;Jupyter_Lab_4609;That's why I asked my question about if it seems that the fontsize is coming from some other overly-broad css somewhere;Claim
485:21;Jupyter_Lab_4609;"It looks like, that the final rule applied to <code> is the .jp-RenderedHTMLCommon pre, .jp-RenderedHTMLCommon code class. And the font-size value is font-size: var(--jp-code-font-size);";Claim
485:22;Jupyter_Lab_4609;![screen](https://user-images.githubusercontent.com/2290566/40328240-fbd3fb5c-5d45-11e8-8043-63d677875c24.jpg);Premise
485:23;Jupyter_Lab_4609;The value for h1 is not applied,;Claim
485:24;Jupyter_Lab_4609;probably because the selector for code is more specific.;Premise
485:25;Jupyter_Lab_4609;That's why that package's CSS style is the one used for the markdown: https://github.com/jupyterlab/jupyterlab/blob/master/packages/rendermime/style/index.css;Claim
485:26;Jupyter_Lab_4609;The actual renderer is here: https://github.com/jupyterlab/jupyterlab/blob/e377acd19b1bb13dfd76d65d2e7210938e273ec0/packages/rendermime/src/renderers.ts#L301;Premise
486:2;Jupyter_Lab_4648;To collect all relevant information here I'll repost @ian-r-rose's [comment](https://github.com/jupyterlab/jupyterlab/issues/4608#issuecomment-390686374):;Non-Argument
486:5;Jupyter_Lab_4648;Thanks for tracking the meta-issue @dhirschfeld;Non-Argument
486:6;Jupyter_Lab_4648;This has cropped up on a number of occasions but there isn't really an issue which simply requests the ability to configure the fonts in the jupyterlab settings.;Claim
486:7;Jupyter_Lab_4648;#4013 can be closed;Claim
486:8;Jupyter_Lab_4648;as implementing this feature will provide the requested simple way of changing the font characteristics.;Premise
486:9;Jupyter_Lab_4648;#3899 and #4084 would both prefer Consolas on Windows.;Claim
486:10;Jupyter_Lab_4648;Since the decision in #4084 is to not provide platform default fonts both of these can be closed in favour of this feature request which would enable the user to change this for themselves.;Premise
486:11;Jupyter_Lab_4648;#4608 can be closed;Claim
486:12;Jupyter_Lab_4648;as the question has been [answered](https://github.com/jupyterlab/jupyterlab/issues/4608#issuecomment-390431897) and this feature was probably want the user was actually after;Premise
486:14;Jupyter_Lab_4648;I was looking for an issue where I could add my :+1: and found it scattered about several with none explicitly requesting the ability to configure fonts in the settings.;Claim
486:15;Jupyter_Lab_4648;I agree that Source Code Pro (Jupyter Lab) is not as good as Consolas (Jupyter Notebook) on Windows in terms of readability.;Claim
486:16;Jupyter_Lab_4648;. Therefore, I would really appreciate to have a config option as this is one of the few things that is still keeping me from fully switching to Jupyter Lab;Premise
486:17;Jupyter_Lab_4648;I think all the issues linked here can also be closed.;Claim
486:18;Jupyter_Lab_4648;I'll go ahead and close this.;Claim
486:19;Jupyter_Lab_4648;Now that #4673 is merged;Premise
486:20;Jupyter_Lab_4648;Feature Request: Ability to configure fonts in the settings;Claim
487:3;Jupyter_Lab_4691;"good catch!";Non-Argument
487:4;Jupyter_Lab_4691;. We should restore that padding in the CSS.;Claim
487:5;Jupyter_Lab_4691;"Rendered markdown has lost its paddingLooks like the context/main area widget refactor has given us some style regressions in the rendered markdown widget. It once had a generous padding, now the rendered markdown goes to the edge of the widget";Premise
487:6;Jupyter_Lab_4691;even worse,;Claim
487:7;Jupyter_Lab_4691;scrolling is broken for rendered markdown.;Premise
488:3;Jupyter_Lab_4730;Cool, I didn't know that! Let's change this issue to documenting this.;Non-Argument
488:4;Jupyter_Lab_4730;I think that should be another issue. It should still be possible to disable/change this behavior. ;Claim
488:5;Jupyter_Lab_4730;Okay, switching the title back, then;Non-Argument
488:9;Jupyter_Lab_4730;"Can't disable built-in Find barI would like to completely disable the search bar that shows up when pressing `Command + F`:";Claim
488:10;Jupyter_Lab_4730;this doesn't seem to be possible from the shortcuts menu.;Claim
488:11;Jupyter_Lab_4730;if you press ctrl-F twice, then it goes to the browser.;Claim
488:12;Jupyter_Lab_4730;I think we'd need to (a) figure out the way to disable the searching in CodeMirror and (b) expose an option to the user to turn off searching.;Claim
488:13;Jupyter_Lab_4730;I think we should document the ctrl F twice way of getting past the codemirror search.;Claim
488:14;Jupyter_Lab_4730;@cquah has pointed out that this can probably be closed;Claim
488:15;Jupyter_Lab_4730;#5795 and subsequent ctrl+f PRs have merged!;Premise
488:16;Jupyter_Lab_4730;Fixed by #5795 and friends;Claim
488:17;Jupyter_Lab_4730;"I mean this one:![41129190-cbd83fa8-6a65-11e8-9872-9397d818f482](https://user-images.githubusercontent.com/6897215/41438524-5f7dd760-6fdc-11e8-9d5a-091358d80781.png)";Premise
489:4;Jupyter_Lab_4867;Dark theme scroll bar doesn't seem to match the rest of the dark theme, perhaps a dark gray or black background with gray scroll (instead of gray on off-white);Claim
489:5;Jupyter_Lab_4867;<img;Premise
489:6;Jupyter_Lab_4867;We have tried to fix this in the past and it is really painful:;Claim
489:7;Jupyter_Lab_4867;"Browsers style scrollbars themselves and make very subtle contextualdecisions. For example on a Mac, scroll bars hide/show dynamically andautomatically change colors based on the background they are above.* Styling scrollbars can be done in CSS but it is awkward and you end upwith style bars that look out of place on some OS/browser combinations.* Most importantly, if you style them by hand you disable the niceauto-styling and auto-hiding some browsers do, so it ends up looking worsefor a lot of folks.";Premise
489:8;Jupyter_Lab_4867;"I would be open to some one exploring different options, but it would haveto address these points and be tested on all OS/browser combinations.";Claim
489:9;Jupyter_Lab_4867;"heother option is to begin implementing our own scrollbars (a huge amount ofwork and difficult with accessibility)";Claim
489:10;Jupyter_Lab_4867;Closing;Claim
489:11;Jupyter_Lab_4867;as a duplicate of #3008.;Premise
490:2;Jupyter_Lab_4876;? I really, really miss this in jupyterlab;Claim
490:8;Jupyter_Lab_4876;"Thanks @ian-r-rose!";Non-Argument
490:9;Jupyter_Lab_4876;Jupyterlab currently does the first of these but not the second. The second would be very nice to have!;Claim
490:10;Jupyter_Lab_4876;"Autocompletion of local tokens in notebook cellsIn Jupyter Notebook, pressing TAB will autocomplete:";Claim
490:11;Jupyter_Lab_4876;we need to settle this and make it work before 1.0 (it falls under the feature parity;Claim
490:12;Jupyter_Lab_4876;As this is the default behavior in the classic notebook;Premise
490:13;Jupyter_Lab_4876;I think this is implemented by [notebook/notebook/static/notebook/js/contexthint.js];Claim
490:14;Jupyter_Lab_4876;which is called and merged with kernel completions by [notebook/notebook/static/notebook/js/completer.js];Claim
490:15;Jupyter_Lab_4876;I can't figure out what is the correct place to add similar functionality to JupyterLab.;Claim
490:16;Jupyter_Lab_4876;I assume it involves one of (or probably more than one of) the jupyterlab/packages codeeditor, codemirror, and completer.;Claim
490:17;Jupyter_Lab_4876;If you are curious and want to work on this issue, here are some hints. I hope you find them helpful.;Claim
490:18;Jupyter_Lab_4876;Since only one completer ever appears on the screen, there is a completion manager (which can be required by an extension by requiring the token `ICompletionManager`) that handles the creation and disposal of completer widgets. (*cf.* https://github.com/jupyterlab/jupyterlab/blob/master/packages/completer-extension/src/index.ts#L75-L107);Premise
490:20;Jupyter_Lab_4876;if you wanted to support *both* the kernel's completion responses and a local tokenizer's list of tokens, you could either sub-class `KernelConnector` and do some extra work in the `fetch()` method, or you could compose a new class that takes a `KernelConnector` and uses that internally in its own `fetch()` method.;Claim
